"COL0","COL1","COL2","COL3","COL4","COL5","COL6","COL7","COL8","COL9","COL10","COL11","COL12","COL13","COL14","COL15","COL16","COL17","COL18","COL19","COL20","COL21","COL22","COL23","COL24","COL25","COL26","COL27","COL28","COL29","COL30","COL31","COL32","COL33"
"4620278.00","462","Montréal","0278.00",4229.00,-2.60,7177.50,40.70,65.70,17.10,545.00,1230.00,95.00,2.00,40800.00,36000.00,14.40,13.40,21.20,210.00,210.00,3180.00,925.00,95.00,175.00,745.00,1345.00,425.00,14.20,23.70,810.00,898.00,185.00,700000.00
"4620279.00","462","Montréal","0279.00",4954.00,-5.80,5274.70,47.70,59.40,28.20,415.00,1235.00,360.00,2.00,42400.00,37200.00,15.40,13.60,26.80,270.00,150.00,2960.00,1180.00,140.00,260.00,770.00,1435.00,440.00,15.60,22.00,800.00,866.00,125.00,750000.00
"4620280.00","462","Montréal","0280.00",4621.00,2.80,7792.60,38.50,66.90,13.10,385.00,1370.00,5.00,2.10,40000.00,35200.00,14.70,15.70,16.80,245.00,330.00,2965.00,1360.00,210.00,360.00,780.00,1410.00,460.00,16.60,23.40,755.00,798.00,200.00,755000.00
"4620281.00","462","Montréal","0281.00",3756.00,-4.00,3464.30,43.20,68.80,18.50,375.00,720.00,5.00,2.10,52000.00,44000.00,7.60,6.70,10.80,75.00,105.00,2460.00,560.00,65.00,135.00,845.00,605.00,190.00,10.10,16.70,830.00,896.00,100.00,700000.00
"4620282.00","462","Montréal","0282.00",6549.00,-6.90,4927.00,42.50,63.50,19.80,325.00,1585.00,235.00,2.30,30600.00,28600.00,17.00,15.00,23.60,490.00,205.00,3305.00,2825.00,530.00,625.00,1125.00,1660.00,580.00,14.60,25.20,790.00,822.00,180.00,600000.00
"4620283.01","462","Montréal","0283.01",4058.00,10.80,6670.00,49.30,54.10,32.00,290.00,660.00,0.00,2.60,28800.00,27000.00,11.90,9.40,20.20,235.00,90.00,1620.00,1910.00,270.00,330.00,770.00,575.00,255.00,19.10,19.10,820.00,912.00,100.00,700000.00
"4620283.02","462","Montréal","0283.02",2891.00,1.30,6158.90,44.30,61.20,23.40,215.00,785.00,0.00,2.40,26800.00,25400.00,18.00,15.10,27.60,310.00,25.00,1210.00,1590.00,420.00,240.00,485.00,730.00,290.00,21.60,26.00,790.00,836.00,60.00,700000.00
"4620284.00","462","Montréal","0284.00",3489.00,0.60,6002.10,43.80,61.00,22.80,40.00,1095.00,95.00,2.20,31000.00,28400.00,17.20,14.30,27.40,245.00,70.00,1825.00,1655.00,310.00,335.00,690.00,930.00,390.00,23.90,24.70,755.00,814.00,125.00,715000.00
"4620285.00","462","Montréal","0285.00",6335.00,-3.70,4202.90,43.40,59.60,22.20,230.00,1260.00,5.00,2.50,31800.00,29400.00,17.10,16.20,20.00,500.00,415.00,2780.00,2600.00,380.00,695.00,1050.00,1275.00,500.00,16.70,25.70,765.00,806.00,250.00,552000.00
"4620286.00","462","Montréal","0286.00",5433.00,2.40,6852.10,36.40,64.70,12.10,145.00,710.00,560.00,2.70,27200.00,26000.00,21.20,19.40,25.60,725.00,405.00,2220.00,2805.00,500.00,570.00,730.00,1290.00,390.00,13.80,22.60,765.00,832.00,165.00,500000.00
"4620287.01","462","Montréal","0287.01",6636.00,-0.10,12392.20,36.20,67.70,10.60,110.00,2810.00,95.00,2.10,26200.00,24800.00,27.60,26.20,39.60,900.00,830.00,2395.00,3355.00,765.00,925.00,575.00,2575.00,780.00,17.50,26.80,740.00,775.00,330.00,376000.00
"4620287.02","462","Montréal","0287.02",4740.00,2.10,4310.30,43.10,57.80,23.60,50.00,1050.00,10.00,2.60,34000.00,31400.00,14.40,11.30,27.20,145.00,75.00,2505.00,2000.00,300.00,355.00,845.00,915.00,400.00,14.90,30.20,920.00,910.00,145.00,755000.00
"4620288.00","462","Montréal","0288.00",1473.00,-3.00,793.60,48.90,51.70,32.00,5.00,0.00,0.00,3.10,56000.00,46000.00,3.60,3.20,5.00,0.00,0.00,810.00,450.00,20.00,75.00,415.00,0.00,60.00,14.60,,,,35.00,1000000.00
"4620290.01","462","Montréal","0290.01",2713.00,2.20,2253.10,40.90,64.90,16.40,15.00,430.00,0.00,2.60,38000.00,34000.00,9.40,6.70,25.20,25.00,25.00,1740.00,930.00,135.00,210.00,735.00,320.00,145.00,12.30,16.90,800.00,880.00,30.00,500000.00
"4620290.02","462","Montréal","0290.02",5711.00,-0.50,3173.70,44.00,64.30,21.40,0.00,1095.00,0.00,2.60,32800.00,30400.00,8.40,5.40,19.40,110.00,45.00,3550.00,2105.00,165.00,485.00,1515.00,720.00,315.00,11.60,19.70,750.00,804.00,90.00,448000.00
"4620290.03","462","Montréal","0290.03",4263.00,2.20,6671.40,41.90,63.80,19.10,5.00,1345.00,0.00,2.40,32400.00,29600.00,13.50,10.50,21.40,130.00,105.00,2425.00,1745.00,320.00,355.00,935.00,835.00,275.00,14.40,17.60,830.00,842.00,75.00,320000.00
"4620290.04","462","Montréal","0290.04",6876.00,-0.20,2431.20,41.20,66.40,16.80,105.00,910.00,0.00,2.70,34800.00,31600.00,8.60,6.40,16.80,195.00,95.00,4310.00,2465.00,275.00,720.00,1740.00,770.00,395.00,12.60,22.40,870.00,926.00,140.00,400000.00
"4620290.05","462","Montréal","0290.05",5156.00,1.10,2341.70,52.60,50.00,38.70,25.00,785.00,795.00,2.10,32000.00,30000.00,11.70,7.40,18.70,85.00,100.00,3240.00,1490.00,140.00,415.00,1080.00,1245.00,920.00,12.00,63.20,1380.00,1364.00,135.00,376000.00
"4620290.06","462","Montréal","0290.06",5326.00,-1.00,5943.50,43.60,60.70,22.80,40.00,820.00,0.00,2.60,31400.00,29000.00,11.20,8.80,16.60,115.00,35.00,2960.00,2325.00,200.00,590.00,1245.00,780.00,325.00,11.70,23.20,800.00,802.00,135.00,448000.00
"4620290.07","462","Montréal","0290.07",4010.00,-2.70,6881.80,42.00,63.00,19.30,10.00,750.00,0.00,2.50,33200.00,30400.00,12.20,8.80,23.80,40.00,50.00,2620.00,1340.00,130.00,375.00,895.00,680.00,245.00,9.60,23.40,755.00,744.00,55.00,452000.00
"4620290.08","462","Montréal","0290.08",4111.00,0.90,3664.00,44.20,63.30,22.10,80.00,405.00,0.00,2.70,36400.00,32800.00,6.80,5.30,12.40,90.00,25.00,2465.00,1580.00,170.00,425.00,1185.00,365.00,230.00,12.70,22.20,830.00,936.00,95.00,448000.00
"4620290.09","462","Montréal","0290.09",4930.00,0.40,4623.00,42.90,62.40,21.40,15.00,500.00,70.00,2.80,33200.00,30000.00,11.40,7.20,21.20,35.00,50.00,2980.00,1905.00,175.00,520.00,1325.00,455.00,240.00,10.50,22.20,670.00,772.00,85.00,400000.00
"4620291.01","462","Montréal","0291.01",3900.00,-0.60,3979.20,40.70,66.80,16.30,55.00,380.00,0.00,2.80,34800.00,31600.00,6.80,4.70,18.40,45.00,40.00,2445.00,1410.00,255.00,495.00,1115.00,290.00,175.00,10.80,19.00,685.00,765.00,95.00,360000.00
"4620291.03","462","Montréal","0291.03",5854.00,9.40,846.80,36.80,69.80,9.10,105.00,305.00,25.00,3.00,46400.00,40000.00,4.20,3.30,11.20,40.00,15.00,4365.00,1380.00,185.00,380.00,1665.00,285.00,200.00,8.70,19.30,960.00,1080.00,80.00,480000.00
"4620291.04","462","Montréal","0291.04",5222.00,-0.20,1628.90,36.80,72.60,7.70,20.00,90.00,0.00,3.20,45200.00,39200.00,3.20,2.50,10.00,55.00,35.00,3370.00,1240.00,145.00,345.00,1305.00,150.00,155.00,9.20,20.00,900.00,920.00,60.00,400000.00
"4620300.00","462","Montréal","0300.00",2797.00,3.60,5409.00,44.90,72.10,20.20,75.00,1060.00,220.00,1.70,28000.00,26400.00,24.10,20.50,50.00,140.00,235.00,1350.00,605.00,85.00,105.00,220.00,1100.00,340.00,20.50,26.90,820.00,854.00,120.00,376000.00
"4620301.00","462","Montréal","0301.00",5191.00,3.70,12377.20,40.70,73.90,15.10,185.00,2375.00,5.00,1.90,39200.00,34400.00,14.80,12.60,30.00,220.00,250.00,3540.00,1375.00,125.00,275.00,955.00,1795.00,510.00,13.50,21.60,890.00,955.00,240.00,420000.00
"4620302.00","462","Montréal","0302.00",2923.00,-0.10,14168.70,36.80,77.80,8.50,205.00,1310.00,5.00,1.90,36800.00,32800.00,16.90,15.50,35.50,140.00,265.00,1990.00,530.00,45.00,85.00,425.00,1120.00,380.00,15.30,28.50,870.00,920.00,165.00,500000.00
"4620303.00","462","Montréal","0303.00",2376.00,3.70,9061.80,37.50,76.60,9.90,135.00,995.00,110.00,1.90,34800.00,31400.00,19.20,16.40,49.00,105.00,160.00,1835.00,515.00,40.00,115.00,405.00,890.00,280.00,18.50,22.50,880.00,912.00,165.00,484000.00
"4620304.00","462","Montréal","0304.00",3191.00,-2.60,11902.30,41.40,69.70,17.20,170.00,1140.00,385.00,1.80,35200.00,31600.00,21.70,18.30,42.40,195.00,265.00,1970.00,860.00,65.00,185.00,545.00,1230.00,405.00,21.30,23.70,840.00,844.00,130.00,428000.00
"4620305.00","462","Montréal","0305.00",3973.00,5.60,11351.40,40.60,74.40,15.00,245.00,1470.00,460.00,1.80,36800.00,33200.00,17.00,15.70,22.40,225.00,350.00,2620.00,905.00,55.00,170.00,815.00,1400.00,555.00,22.70,26.80,860.00,917.00,225.00,448000.00
"4620306.00","462","Montréal","0306.00",2781.00,-2.30,12371.00,38.90,75.00,12.80,190.00,985.00,235.00,1.80,34800.00,31400.00,16.60,14.40,29.60,150.00,215.00,2225.00,460.00,75.00,85.00,320.00,1210.00,340.00,17.50,24.20,940.00,946.00,190.00,548000.00
"4620307.00","462","Montréal","0307.00",3032.00,-1.50,17455.40,36.90,80.40,8.30,180.00,1410.00,0.00,1.90,31400.00,29000.00,17.90,16.20,35.50,140.00,215.00,2120.00,620.00,80.00,145.00,220.00,1400.00,405.00,18.60,25.80,940.00,964.00,280.00,448000.00
"4620308.00","462","Montréal","0308.00",2688.00,-0.20,15457.20,36.40,78.30,8.70,175.00,1120.00,0.00,2.00,35200.00,31400.00,16.80,13.80,37.00,65.00,250.00,1980.00,395.00,35.00,90.00,165.00,1200.00,270.00,17.60,20.00,920.00,952.00,150.00,500000.00
"4620309.00","462","Montréal","0309.00",1352.00,-0.90,7347.80,39.80,70.40,13.30,85.00,420.00,0.00,2.10,39600.00,35600.00,8.60,8.00,17.00,35.00,65.00,1245.00,225.00,20.00,60.00,270.00,365.00,120.00,16.70,20.50,960.00,996.00,85.00,600000.00
"4620310.00","462","Montréal","0310.00",3393.00,0.20,7949.90,39.80,68.60,14.40,1150.00,245.00,0.00,2.10,41200.00,36000.00,11.80,10.40,20.80,55.00,95.00,2855.00,340.00,30.00,80.00,550.00,1025.00,370.00,13.50,28.40,910.00,958.00,150.00,695000.00
"4620311.00","462","Montréal","0311.00",4092.00,2.20,11468.60,41.20,68.50,18.10,655.00,1180.00,135.00,1.90,34400.00,31200.00,17.10,14.40,37.60,160.00,210.00,3150.00,555.00,50.00,135.00,405.00,1650.00,420.00,21.00,20.20,860.00,920.00,270.00,600000.00
"4620312.00","462","Montréal","0312.00",3162.00,-2.40,10243.00,41.40,67.10,17.10,975.00,410.00,135.00,2.00,38000.00,33600.00,16.30,12.40,32.80,70.00,70.00,2745.00,335.00,15.00,90.00,435.00,1165.00,340.00,14.90,23.70,900.00,916.00,115.00,604000.00
"4620313.00","462","Montréal","0313.00",3221.00,-0.90,8048.50,41.80,67.10,16.80,1265.00,190.00,0.00,2.10,40800.00,36400.00,10.00,8.10,17.60,95.00,95.00,2750.00,470.00,70.00,95.00,520.00,1025.00,305.00,18.40,20.00,960.00,1004.00,145.00,600000.00
"4620314.00","462","Montréal","0314.00",2448.00,-0.70,9525.30,41.60,66.90,17.40,1105.00,20.00,5.00,2.10,42000.00,36800.00,9.80,8.20,15.60,60.00,60.00,1965.00,300.00,30.00,100.00,325.00,780.00,225.00,10.90,23.90,940.00,970.00,85.00,700000.00
"4620315.00","462","Montréal","0315.00",15.00,-93.80,18.60,,,,,,,,,,,,,,,,,,,,,,,,,,,
"4620316.00","462","Montréal","0316.00",2174.00,-2.90,3787.50,42.80,62.50,17.90,235.00,40.00,0.00,2.40,57200.00,48000.00,5.90,5.40,11.00,45.00,10.00,1715.00,345.00,15.00,55.00,700.00,160.00,125.00,11.40,32.30,930.00,1080.00,55.00,695000.00
"4620317.03","462","Montréal","0317.03",4450.00,2.30,5504.00,45.40,62.70,22.50,20.00,410.00,1225.00,2.00,64500.00,52400.00,9.00,7.90,10.00,185.00,95.00,2990.00,1370.00,60.00,210.00,1845.00,385.00,445.00,16.40,39.00,1800.00,1770.00,100.00,552000.00
"4620317.05","462","Montréal","0317.05",3545.00,0.90,7615.50,38.30,64.70,14.00,0.00,630.00,455.00,2.40,36800.00,33200.00,15.50,14.60,18.40,490.00,425.00,1570.00,1575.00,110.00,215.00,275.00,1245.00,505.00,20.40,36.40,1250.00,1388.00,95.00,1200000.00
"4620317.06","462","Montréal","0317.06",4943.00,5.90,4344.30,48.20,59.30,28.00,0.00,310.00,1665.00,2.00,54800.00,45200.00,14.30,14.80,11.40,355.00,270.00,2625.00,1800.00,125.00,240.00,1375.00,955.00,685.00,25.50,35.30,1220.00,1548.00,75.00,800000.00
"4620317.07","462","Montréal","0317.07",5410.00,19.90,5335.80,50.70,55.50,33.80,125.00,195.00,2115.00,1.90,61600.00,50000.00,10.50,11.70,6.90,380.00,225.00,3000.00,1940.00,110.00,275.00,2045.00,640.00,835.00,26.00,48.40,1920.00,1980.00,135.00,552000.00
"4620317.08","462","Montréal","0317.08",3220.00,-5.80,11410.30,41.00,62.00,19.10,0.00,480.00,815.00,2.10,38400.00,34400.00,16.10,15.50,16.40,320.00,455.00,1350.00,1395.00,185.00,225.00,380.00,1160.00,470.00,19.70,34.30,1150.00,1264.00,105.00,552000.00
"4620320.00","462","Montréal","0320.00",4814.00,2.80,7008.30,40.90,64.80,17.30,1675.00,210.00,5.00,2.20,39200.00,34800.00,12.00,10.80,17.20,125.00,95.00,3760.00,890.00,90.00,255.00,1055.00,1140.00,415.00,13.80,23.50,850.00,910.00,200.00,600000.00
"4620321.00","462","Montréal","0321.00",2918.00,-0.10,2644.30,40.50,68.50,15.10,940.00,265.00,5.00,2.10,36800.00,33200.00,14.80,13.40,21.20,115.00,115.00,2195.00,650.00,115.00,125.00,560.00,825.00,265.00,17.00,20.60,820.00,878.00,145.00,500000.00
"4620322.02","462","Montréal","0322.02",3840.00,-0.30,4938.30,42.80,64.80,19.00,905.00,310.00,0.00,2.30,39600.00,35200.00,10.50,9.00,15.20,130.00,140.00,2510.00,1225.00,170.00,270.00,800.00,885.00,305.00,15.00,21.00,860.00,908.00,155.00,600000.00
"4620322.03","462","Montréal","0322.03",4936.00,3.90,6455.70,45.30,60.30,25.20,1340.00,670.00,250.00,2.00,32400.00,30000.00,16.40,13.80,22.40,230.00,190.00,3495.00,1295.00,215.00,295.00,595.00,1820.00,595.00,15.00,27.90,870.00,892.00,200.00,700000.00
"4620322.04","462","Montréal","0322.04",3357.00,0.40,7357.00,54.60,49.30,41.10,725.00,380.00,0.00,2.00,32400.00,29600.00,17.80,12.30,31.40,55.00,35.00,1920.00,840.00,85.00,115.00,625.00,800.00,280.00,14.50,23.80,755.00,778.00,85.00,700000.00
"4620323.00","462","Montréal","0323.00",3118.00,8.90,5007.20,45.00,60.60,23.90,1070.00,250.00,0.00,2.10,36800.00,32800.00,14.70,12.60,16.80,125.00,115.00,1995.00,740.00,105.00,135.00,415.00,960.00,300.00,22.90,20.90,860.00,902.00,90.00,600000.00
"4620324.01","462","Montréal","0324.01",4734.00,-3.30,7019.60,40.50,66.90,16.30,1425.00,500.00,5.00,2.30,30600.00,28200.00,17.80,16.70,17.60,290.00,480.00,2680.00,1595.00,275.00,430.00,675.00,1350.00,475.00,19.90,25.50,870.00,938.00,160.00,650000.00
"4620324.02","462","Montréal","0324.02",2894.00,3.10,4290.60,39.40,66.00,16.20,715.00,345.00,0.00,2.40,32000.00,29200.00,14.10,13.70,17.60,190.00,270.00,1415.00,1135.00,240.00,295.00,455.00,755.00,225.00,13.50,21.60,795.00,846.00,85.00,576000.00
"4620325.01","462","Montréal","0325.01",3818.00,2.80,9712.50,40.90,63.30,19.00,905.00,515.00,0.00,2.60,27600.00,26200.00,14.30,13.30,18.80,205.00,285.00,1935.00,1515.00,265.00,450.00,480.00,1015.00,295.00,22.70,18.30,860.00,898.00,110.00,600000.00
"4620325.02","462","Montréal","0325.02",6728.00,2.30,6870.90,40.80,63.70,19.20,810.00,1730.00,150.00,2.40,27000.00,25600.00,18.40,16.40,22.00,525.00,655.00,3435.00,2550.00,560.00,645.00,795.00,2030.00,625.00,20.40,23.10,900.00,918.00,190.00,600000.00
"4620325.03","462","Montréal","0325.03",3758.00,1.50,8048.80,41.30,64.20,19.10,825.00,690.00,10.00,2.40,30200.00,28000.00,13.20,11.00,18.00,220.00,230.00,1935.00,1585.00,265.00,360.00,585.00,940.00,305.00,17.10,21.40,950.00,964.00,135.00,650000.00
"4620325.05","462","Montréal","0325.05",9824.00,40.40,10757.80,45.60,62.80,25.40,990.00,985.00,1945.00,2.10,32400.00,30000.00,20.30,19.80,21.00,805.00,965.00,3865.00,4110.00,305.00,825.00,2455.00,1905.00,1560.00,31.60,42.60,1200.00,1220.00,140.00,424000.00
"4620325.06","462","Montréal","0325.06",4838.00,14.50,6270.10,43.70,65.80,21.10,340.00,1415.00,0.00,2.10,37600.00,33600.00,11.10,10.30,13.40,255.00,295.00,2840.00,1710.00,105.00,310.00,1465.00,820.00,515.00,18.20,30.90,1020.00,1114.00,85.00,424000.00
"4620326.01","462","Montréal","0326.01",2894.00,2.60,1143.40,40.80,67.20,17.60,1105.00,5.00,0.00,2.50,30200.00,27800.00,13.50,12.70,13.60,140.00,365.00,1555.00,960.00,205.00,250.00,285.00,880.00,270.00,32.10,20.90,910.00,948.00,105.00,750000.00
"4620326.02","462","Montréal","0326.02",3778.00,11.60,3485.90,42.30,66.30,18.50,1130.00,380.00,5.00,2.20,31000.00,28400.00,17.00,16.50,23.20,240.00,350.00,1920.00,1360.00,310.00,345.00,500.00,1150.00,350.00,19.80,21.80,820.00,866.00,100.00,500000.00
"4620326.03","462","Montréal","0326.03",5000.00,0.50,3803.10,40.40,66.60,17.50,1170.00,375.00,5.00,2.60,28600.00,26800.00,14.80,13.40,19.60,495.00,475.00,2315.00,2215.00,330.00,615.00,740.00,1190.00,405.00,17.10,23.90,900.00,922.00,155.00,600000.00
"4620327.00","462","Montréal","0327.00",4891.00,3.30,4436.30,40.80,65.60,17.40,1675.00,290.00,0.00,2.30,31200.00,28800.00,17.80,16.40,20.20,285.00,210.00,2960.00,1595.00,245.00,360.00,770.00,1370.00,480.00,19.50,24.30,840.00,877.00,190.00,500000.00
"4620328.00","462","Montréal","0328.00",1874.00,-3.40,4277.60,38.00,60.80,15.70,10.00,745.00,0.00,2.40,23000.00,22800.00,28.10,23.00,52.00,95.00,55.00,870.00,975.00,205.00,295.00,0.00,770.00,130.00,,16.30,665.00,682.00,95.00,
"4620329.00","462","Montréal","0329.00",4221.00,15.00,6557.40,38.50,67.20,13.40,695.00,925.00,0.00,2.20,38400.00,34000.00,14.80,13.70,17.20,260.00,250.00,2715.00,1375.00,195.00,305.00,770.00,1145.00,420.00,14.20,26.80,850.00,940.00,220.00,540000.00
"4620330.00","462","Montréal","0330.00",5484.00,4.70,2658.80,38.80,68.90,13.00,425.00,1460.00,110.00,2.20,29800.00,27800.00,19.30,16.40,34.80,205.00,335.00,3610.00,1530.00,180.00,420.00,750.00,1725.00,560.00,14.20,26.80,810.00,864.00,255.00,440000.00
"4620340.00","462","Montréal","0340.00",5115.00,1.30,3737.90,41.20,62.90,18.40,220.00,460.00,60.00,2.60,54400.00,45600.00,7.10,7.00,8.80,90.00,165.00,3665.00,1280.00,145.00,195.00,1430.00,515.00,415.00,16.20,36.90,1140.00,1285.00,200.00,870000.00
"4620350.00","462","Montréal","0350.00",2594.00,2.70,4636.30,46.50,58.80,27.00,10.00,485.00,420.00,2.00,41600.00,35600.00,16.00,15.00,18.00,135.00,180.00,1615.00,695.00,50.00,110.00,525.00,645.00,300.00,16.30,33.60,1110.00,1272.00,95.00,1000000.00
"4620351.00","462","Montréal","0351.00",5004.00,0.40,10854.70,53.30,49.30,41.40,70.00,505.00,1880.00,1.80,50400.00,42000.00,18.50,22.10,11.40,330.00,350.00,2930.00,1570.00,95.00,220.00,900.00,1850.00,1195.00,25.30,53.30,1580.00,1980.00,240.00,1500000.00
"4620352.00","462","Montréal","0352.00",2747.00,-11.80,5643.00,47.80,55.70,30.40,40.00,285.00,565.00,2.10,50800.00,42400.00,13.60,14.40,8.00,140.00,285.00,1440.00,765.00,55.00,120.00,505.00,740.00,435.00,17.80,47.60,1500.00,1668.00,100.00,1100000.00
"4620353.00","462","Montréal","0353.00",2873.00,-4.20,6936.30,42.90,60.20,21.70,85.00,230.00,130.00,2.50,60800.00,50000.00,8.10,8.40,5.60,90.00,140.00,2100.00,680.00,10.00,125.00,730.00,430.00,300.00,17.20,40.70,1740.00,2090.00,90.00,1510000.00
"4620354.00","462","Montréal","0354.00",3038.00,-1.70,3748.30,41.20,63.60,17.60,25.00,0.00,35.00,3.00,78000.00,62000.00,7.50,7.10,6.40,90.00,150.00,2165.00,670.00,45.00,105.00,920.00,75.00,180.00,15.60,53.30,1130.00,2600.00,70.00,2000000.00
"4620355.00","462","Montréal","0355.00",1423.00,-9.50,4630.70,46.90,59.30,26.70,20.00,25.00,135.00,2.40,66000.00,50400.00,8.60,7.80,9.50,60.00,65.00,1085.00,335.00,0.00,80.00,410.00,200.00,160.00,17.50,45.00,1760.00,2080.00,80.00,2000000.00
"4620356.00","462","Montréal","0356.00",1979.00,-2.30,1969.70,42.80,61.60,21.70,10.00,5.00,0.00,3.00,89000.00,67000.00,8.40,7.60,5.20,110.00,85.00,1370.00,595.00,30.00,95.00,645.00,20.00,155.00,22.50,0.00,,4500.00,55.00,2800000.00
"4620360.00","462","Montréal","0360.00",1947.00,1.20,1365.80,42.70,60.30,21.80,20.00,70.00,90.00,2.80,94000.00,69500.00,6.30,7.00,6.40,15.00,35.00,1475.00,360.00,20.00,45.00,605.00,70.00,95.00,12.50,35.70,3040.00,3000.00,45.00,2000000.00
"4620361.00","462","Montréal","0361.00",1720.00,21.20,15234.70,45.80,58.60,27.50,20.00,210.00,455.00,2.00,38400.00,33600.00,18.80,22.40,12.00,95.00,175.00,805.00,545.00,10.00,70.00,200.00,580.00,235.00,12.80,36.80,1150.00,1244.00,45.00,1100000.00
"4620362.00","462","Montréal","0362.00",2308.00,-2.50,4403.70,40.50,58.10,20.40,115.00,220.00,0.00,2.80,66000.00,53200.00,7.30,7.50,4.40,50.00,35.00,1865.00,430.00,15.00,90.00,600.00,220.00,145.00,13.20,27.90,1280.00,1530.00,80.00,1800000.00
"4620363.00","462","Montréal","0363.00",4617.00,-6.50,12438.00,40.60,52.40,24.50,160.00,695.00,685.00,2.40,49200.00,42400.00,8.50,9.70,8.80,130.00,85.00,3580.00,935.00,15.00,310.00,895.00,990.00,530.00,23.20,33.20,1540.00,1580.00,140.00,850000.00
"4620364.00","462","Montréal","0364.00",3321.00,6.70,14204.40,25.50,56.20,5.00,35.00,875.00,30.00,3.50,33200.00,31200.00,9.20,11.10,20.00,165.00,150.00,2500.00,665.00,15.00,310.00,405.00,545.00,295.00,29.60,32.70,1400.00,1465.00,115.00,750000.00
"4620365.00","462","Montréal","0365.00",3263.00,5.90,13173.20,34.00,59.20,12.70,10.00,1090.00,160.00,2.60,44000.00,39200.00,9.30,10.40,10.40,125.00,90.00,2320.00,865.00,35.00,305.00,695.00,585.00,360.00,21.60,35.30,1370.00,1415.00,100.00,675000.00
"4620366.00","462","Montréal","0366.00",2505.00,-2.50,7110.40,39.00,61.80,16.90,150.00,570.00,30.00,2.50,57600.00,47200.00,8.30,9.00,7.20,120.00,150.00,1810.00,645.00,15.00,100.00,630.00,400.00,255.00,20.60,31.60,1290.00,1460.00,85.00,1040000.00
"4620367.00","462","Montréal","0367.00",4948.00,8.80,9127.50,45.80,56.30,26.80,145.00,1120.00,330.00,2.40,52000.00,44400.00,10.50,10.00,16.40,175.00,350.00,2610.00,1270.00,55.00,230.00,1030.00,805.00,385.00,16.00,28.30,1330.00,1484.00,175.00,700000.00
"4620370.00","462","Montréal","0370.00",7037.00,0.90,3922.10,39.70,63.00,17.30,365.00,425.00,250.00,2.80,52400.00,44400.00,7.40,7.40,9.00,235.00,350.00,4745.00,1945.00,120.00,295.00,1700.00,795.00,570.00,18.30,32.90,1120.00,1488.00,180.00,1510000.00
"4620380.00","462","Montréal","0380.00",4247.00,4.60,5546.60,48.80,53.00,33.50,65.00,195.00,960.00,2.10,34400.00,31400.00,14.40,11.50,20.40,265.00,180.00,2185.00,1850.00,80.00,235.00,755.00,1190.00,645.00,23.20,39.40,960.00,1082.00,130.00,850000.00
"4620381.00","462","Montréal","0381.00",6248.00,-0.70,10595.20,41.20,61.80,19.80,175.00,315.00,1725.00,2.30,27400.00,26000.00,21.80,20.00,26.80,965.00,535.00,2045.00,3360.00,390.00,470.00,620.00,1945.00,830.00,28.20,33.80,1070.00,1079.00,290.00,552000.00
"4620382.01","462","Montréal","0382.01",4130.00,6.60,7117.00,43.10,56.20,25.10,75.00,105.00,1050.00,2.40,34800.00,32400.00,12.60,12.40,16.40,135.00,300.00,2220.00,1500.00,65.00,225.00,980.00,690.00,525.00,25.00,40.60,1100.00,1224.00,175.00,695000.00
"4620382.02","462","Montréal","0382.02",4663.00,4.90,2933.80,38.70,58.70,17.80,145.00,305.00,0.00,3.00,40400.00,36400.00,8.10,7.70,9.80,205.00,180.00,2405.00,1870.00,125.00,315.00,1140.00,375.00,315.00,18.50,27.40,900.00,1160.00,125.00,750000.00
"4620383.01","462","Montréal","0383.01",3887.00,20.30,2197.50,42.90,51.10,26.80,255.00,155.00,295.00,2.80,36000.00,32000.00,11.90,10.90,17.60,70.00,100.00,2350.00,1315.00,105.00,250.00,755.00,555.00,345.00,19.30,34.90,1340.00,1268.00,75.00,700000.00
