"COL0","COL1","COL2","COL3","COL4","COL5","COL6","COL7","COL8","COL9","COL10","COL11","COL12","COL13","COL14","COL15","COL16","COL17","COL18","COL19","COL20","COL21","COL22","COL23","COL24","COL25","COL26","COL27","COL28","COL29","COL30","COL31","COL32","COL33","COL34","COL35","COL36","COL37","COL38","COL39"
"4620610.06","462","Montréal","0610.06",1080.00,810.00,355.00,34.40,755.00,791.00,2.50,348978.00,265.00,815.00,28.80,100.00,48853.00,235.00,47659.00,44320.00,24.40,23.60,23456.00,22379.00,2792.00,0.50,1069.00,8144.70,37.90,66.50,14.30,950.00,0.00,2.60,320.00,35.00,1400.00,1335.00,230.00,415.00
"4620610.07","462","Montréal","0610.07",1610.00,1325.00,425.00,27.80,651.00,659.00,33.10,299112.00,285.00,1325.00,19.30,160.00,34560.00,355.00,33190.00,31888.00,39.70,36.40,20295.00,19973.00,4301.00,-4.70,1621.00,7815.70,52.70,44.60,41.80,1045.00,460.00,2.00,255.00,40.00,2040.00,1180.00,130.00,430.00
"4620611.01","462","Montréal","0611.01",1140.00,690.00,440.00,44.20,745.00,763.00,0.00,341273.00,450.00,690.00,30.00,95.00,41088.00,220.00,44864.00,41326.00,26.40,24.90,23408.00,22564.00,2822.00,0.50,1134.00,3963.50,39.50,63.40,16.60,505.00,0.00,2.50,175.00,30.00,1470.00,1235.00,225.00,420.00
"4620611.02","462","Montréal","0611.02",2185.00,1495.00,745.00,34.30,721.00,749.00,1.30,375893.00,685.00,1495.00,32.60,185.00,44459.00,370.00,45205.00,41746.00,26.60,25.40,23477.00,22360.00,5541.00,0.80,2183.00,9814.00,38.10,66.10,13.70,1330.00,30.00,2.50,595.00,80.00,2995.00,2455.00,280.00,745.00
"4620612.00","462","Montréal","0612.00",1870.00,1235.00,585.00,34.40,714.00,746.00,5.30,279116.00,635.00,1235.00,25.20,150.00,43494.00,335.00,44454.00,41237.00,27.50,26.30,22768.00,21900.00,4641.00,10.20,1859.00,6216.20,37.40,66.50,13.00,1070.00,105.00,2.50,440.00,40.00,2500.00,2175.00,360.00,850.00
"4620613.00","462","Montréal","0613.00",2880.00,2085.00,995.00,36.60,720.00,754.00,3.10,350108.00,795.00,2090.00,28.80,210.00,44821.00,445.00,44221.00,41067.00,26.60,25.90,22701.00,21896.00,7398.00,4.00,2884.00,7467.40,37.90,64.70,14.70,1945.00,5.00,2.50,845.00,165.00,3560.00,3560.00,590.00,1150.00
"4620614.00","462","Montréal","0614.00",1590.00,1125.00,600.00,42.20,682.00,730.00,4.90,348395.00,470.00,1120.00,26.60,120.00,47872.00,210.00,42592.00,38560.00,24.60,23.90,23776.00,22763.00,3446.00,-3.30,1579.00,7752.50,40.80,66.30,16.50,875.00,150.00,2.20,300.00,35.00,2100.00,1245.00,180.00,345.00
"4620615.00","462","Montréal","0615.00",2180.00,1550.00,725.00,34.20,728.00,767.00,3.90,341723.00,630.00,1550.00,31.00,210.00,43477.00,405.00,45901.00,42406.00,27.40,26.10,23707.00,22592.00,5584.00,-1.10,2193.00,9975.00,37.40,64.70,13.50,1370.00,90.00,2.50,595.00,100.00,2950.00,2400.00,400.00,840.00
"4620616.00","462","Montréal","0616.00",2590.00,1895.00,945.00,37.30,707.00,732.00,8.20,324857.00,690.00,1890.00,34.80,270.00,41856.00,520.00,43221.00,40135.00,28.50,27.80,22406.00,21807.00,6609.00,1.30,2586.00,8757.10,38.60,64.40,15.10,1710.00,70.00,2.50,715.00,65.00,3330.00,3020.00,460.00,970.00
"4620617.01","462","Montréal","0617.01",2150.00,1125.00,570.00,38.70,706.00,730.00,5.30,320003.00,1025.00,1125.00,13.60,150.00,47104.00,300.00,50816.00,46229.00,20.20,19.90,25330.00,23951.00,5460.00,0.80,2153.00,6035.80,41.50,63.30,18.80,1000.00,170.00,2.50,440.00,55.00,2990.00,2365.00,425.00,565.00
"4620617.02","462","Montréal","0617.02",1650.00,890.00,460.00,33.70,709.00,750.00,0.00,310627.00,760.00,890.00,20.30,140.00,50944.00,260.00,51507.00,46746.00,18.30,17.90,26998.00,25172.00,3926.00,-0.20,1632.00,5972.00,40.70,66.60,15.90,925.00,0.00,2.40,150.00,35.00,2590.00,1240.00,200.00,305.00
"4620618.00","462","Montréal","0618.00",1600.00,1135.00,470.00,32.50,696.00,731.00,6.20,299601.00,470.00,1140.00,22.60,140.00,44544.00,210.00,41658.00,37339.00,26.70,24.20,25691.00,24357.00,3479.00,3.40,1628.00,6915.10,44.20,62.20,21.80,1045.00,140.00,2.10,355.00,35.00,2115.00,1240.00,165.00,405.00
"4620619.00","462","Montréal","0619.00",3050.00,2440.00,1510.00,57.80,809.00,878.00,10.90,319875.00,610.00,2440.00,16.40,145.00,41728.00,245.00,34995.00,32082.00,28.10,26.00,24990.00,24057.00,5806.00,-3.20,3063.00,10146.80,53.60,46.90,40.60,1265.00,1370.00,1.70,525.00,60.00,3530.00,1725.00,210.00,390.00
"4620625.01","462","Montréal","0625.01",2155.00,335.00,300.00,28.40,773.00,831.00,0.00,249961.00,1825.00,340.00,11.20,115.00,62464.00,300.00,73907.00,64238.00,7.40,6.70,33132.00,29603.00,6083.00,-0.50,2133.00,1179.30,40.70,67.80,15.10,325.00,5.00,2.80,85.00,25.00,4690.00,1300.00,160.00,490.00
"4620625.02","462","Montréal","0625.02",2545.00,340.00,385.00,32.40,884.00,898.00,7.20,240495.00,2210.00,340.00,12.50,90.00,60459.00,375.00,77120.00,66737.00,7.10,6.00,34304.00,30539.00,7541.00,8.00,2549.00,3776.50,36.60,68.40,10.30,435.00,0.00,3.00,160.00,10.00,5245.00,2285.00,360.00,735.00
"4620626.00","462","Montréal","0626.00",2525.00,290.00,405.00,36.20,799.00,851.00,0.00,299615.00,2230.00,290.00,13.50,145.00,66176.00,305.00,86656.00,72960.00,6.30,5.60,39581.00,34375.00,7174.00,15.70,2521.00,677.70,36.90,68.20,10.50,635.00,0.00,2.80,130.00,25.00,5415.00,1745.00,220.00,550.00
"4620627.00","462","Montréal","0627.00",2735.00,1470.00,800.00,40.00,807.00,845.00,2.40,285834.00,1260.00,1470.00,17.00,175.00,51296.00,355.00,52021.00,46281.00,13.50,12.50,30729.00,27816.00,6850.00,2.90,2735.00,1333.30,46.40,63.50,24.10,1300.00,215.00,2.10,170.00,40.00,4790.00,990.00,130.00,280.00
"4620628.01","462","Montréal","0628.01",1925.00,700.00,370.00,34.50,730.00,791.00,2.90,300965.00,1225.00,695.00,10.60,165.00,60928.00,315.00,66048.00,57472.00,12.30,12.00,34500.00,30549.00,4724.00,1.10,1944.00,2701.70,41.00,65.50,17.10,785.00,80.00,2.40,100.00,35.00,3695.00,970.00,80.00,235.00
"4620628.02","462","Montréal","0628.02",1600.00,660.00,370.00,34.10,780.00,821.00,0.00,290633.00,935.00,660.00,15.40,105.00,56384.00,240.00,61995.00,54293.00,12.40,11.60,34342.00,30630.00,3753.00,1.20,1580.00,4594.80,39.90,67.50,15.20,720.00,0.00,2.40,220.00,25.00,2780.00,955.00,100.00,165.00
"4620629.00","462","Montréal","0629.00",1330.00,175.00,215.00,37.10,810.00,839.00,0.00,348471.00,1150.00,180.00,13.50,105.00,74496.00,140.00,81225.00,68864.00,6.90,6.00,37560.00,32978.00,3432.00,0.50,1333.00,2892.10,45.00,62.20,22.60,190.00,0.00,2.60,30.00,20.00,2480.00,925.00,90.00,190.00
"4620630.01","462","Montréal","0630.01",1310.00,60.00,160.00,33.30,896.00,1010.00,0.00,350179.00,1250.00,60.00,10.80,70.00,70912.00,125.00,95275.00,79323.00,4.10,3.40,38729.00,33810.00,3697.00,0.00,1305.00,3065.30,43.90,63.10,21.50,60.00,0.00,2.80,70.00,10.00,2605.00,1085.00,90.00,135.00
"4620630.02","462","Montréal","0630.02",1915.00,205.00,260.00,41.50,718.00,796.00,12.20,421103.00,1715.00,205.00,10.20,105.00,83456.00,170.00,98816.00,82385.00,5.00,4.10,43520.00,36664.00,5186.00,-0.20,1918.00,2346.20,46.40,57.90,27.60,180.00,135.00,2.60,20.00,10.00,4040.00,975.00,55.00,220.00
"4620631.00","462","Montréal","0631.00",2515.00,200.00,435.00,37.50,1289.00,1198.00,0.00,494096.00,2335.00,200.00,15.80,40.00,75648.00,205.00,110464.00,90311.00,4.70,4.20,44109.00,37466.00,7772.00,13.90,2535.00,310.70,36.30,71.80,8.10,480.00,30.00,3.10,100.00,0.00,6100.00,1660.00,155.00,320.00
"4620632.01","462","Montréal","0632.01",2040.00,600.00,390.00,38.30,805.00,841.00,4.20,300775.00,1435.00,600.00,10.80,115.00,62208.00,225.00,69348.00,60331.00,8.70,7.90,33163.00,29769.00,4964.00,-1.30,1992.00,3268.40,44.40,63.20,21.80,530.00,0.00,2.50,115.00,0.00,3690.00,1260.00,110.00,305.00
"4620632.02","462","Montréal","0632.02",1845.00,630.00,295.00,26.80,780.00,814.00,2.40,300191.00,1215.00,630.00,10.30,105.00,62592.00,265.00,68710.00,59648.00,10.80,9.60,33032.00,29585.00,4807.00,-0.50,1890.00,2410.40,41.50,67.00,16.50,660.00,0.00,2.50,90.00,25.00,3535.00,1240.00,220.00,315.00
"4620632.03","462","Montréal","0632.03",1825.00,495.00,310.00,30.30,753.00,849.00,0.00,390370.00,1335.00,495.00,12.10,70.00,62464.00,180.00,78023.00,66144.00,7.10,6.40,37074.00,32283.00,5970.00,6.50,1831.00,1419.40,51.60,53.40,35.90,600.00,0.00,2.50,105.00,0.00,3415.00,1205.00,95.00,220.00
"4620632.04","462","Montréal","0632.04",3005.00,930.00,600.00,34.90,764.00,833.00,1.60,300766.00,2085.00,925.00,13.20,75.00,61440.00,345.00,69632.00,60237.00,8.80,7.90,35689.00,31123.00,7175.00,-1.30,3012.00,3780.10,41.90,71.10,15.10,1375.00,0.00,2.40,145.00,45.00,5560.00,1560.00,185.00,340.00
"4620633.00","462","Montréal","0633.00",2040.00,510.00,370.00,36.90,807.00,861.00,2.90,359986.00,1535.00,510.00,12.10,125.00,69120.00,220.00,75481.00,63770.00,8.80,8.80,37760.00,32845.00,5236.00,1.80,2043.00,3205.00,48.20,57.70,29.20,290.00,405.00,2.40,145.00,10.00,3700.00,1140.00,160.00,250.00
"4620634.00","462","Montréal","0634.00",1225.00,425.00,250.00,37.60,727.00,797.00,0.00,320637.00,805.00,425.00,11.20,125.00,52608.00,140.00,64725.00,55936.00,13.00,12.70,33792.00,30349.00,2979.00,2.40,1256.00,3642.30,42.40,66.90,18.00,420.00,40.00,2.40,65.00,10.00,2250.00,715.00,80.00,175.00
"4620635.00","462","Montréal","0635.00",2155.00,985.00,700.00,43.10,701.00,742.00,5.10,280234.00,1175.00,980.00,23.30,180.00,48341.00,260.00,50944.00,45107.00,20.10,20.00,28264.00,25933.00,5517.00,5.90,2130.00,5328.90,48.60,56.50,30.80,785.00,170.00,2.10,240.00,30.00,3270.00,1265.00,225.00,345.00
"4620636.00","462","Montréal","0636.00",3045.00,1905.00,810.00,28.90,802.00,835.00,3.40,290411.00,1140.00,1905.00,22.80,245.00,47462.00,565.00,53451.00,48293.00,18.70,17.30,28933.00,26638.00,7262.00,5.10,3045.00,3253.30,38.10,67.80,12.90,2190.00,55.00,2.40,455.00,40.00,5255.00,1945.00,300.00,515.00
"4620637.01","462","Montréal","0637.01",1880.00,515.00,305.00,23.30,820.00,828.00,0.00,299415.00,1360.00,515.00,13.60,135.00,57280.00,255.00,70720.00,61426.00,9.30,8.50,31707.00,28352.00,4988.00,0.50,1889.00,3139.90,42.30,65.50,19.10,600.00,0.00,2.60,180.00,40.00,3120.00,1835.00,180.00,310.00
"4620637.02","462","Montréal","0637.02",2130.00,1480.00,645.00,32.40,701.00,767.00,13.60,250439.00,655.00,1475.00,26.00,75.00,46752.00,290.00,49554.00,44160.00,19.00,17.00,30184.00,27465.00,4214.00,2.00,2120.00,2976.60,39.90,72.60,12.80,1775.00,140.00,2.00,195.00,20.00,2995.00,1190.00,270.00,280.00
"4620638.01","462","Montréal","0638.01",2540.00,1410.00,665.00,31.00,769.00,795.00,2.10,299676.00,1135.00,1410.00,19.90,110.00,48704.00,265.00,54034.00,47744.00,16.20,14.70,30048.00,27386.00,5511.00,2.50,2541.00,6010.50,41.70,67.80,18.60,1610.00,120.00,2.20,300.00,25.00,3800.00,1690.00,255.00,395.00
"4620638.02","462","Montréal","0638.02",870.00,280.00,185.00,28.60,746.00,810.00,0.00,323841.00,585.00,280.00,17.90,70.00,56064.00,95.00,63360.00,56064.00,11.90,12.00,31219.00,28720.00,2104.00,4.10,848.00,4687.00,42.40,64.50,18.80,325.00,0.00,2.50,105.00,10.00,1595.00,620.00,145.00,120.00
"4620638.03","462","Montréal","0638.03",1800.00,1140.00,490.00,30.80,755.00,794.00,4.80,300919.00,665.00,1140.00,22.00,110.00,50560.00,235.00,51243.00,45984.00,20.20,19.50,26679.00,25005.00,4312.00,4.70,1820.00,6359.90,39.40,67.20,15.60,1130.00,5.00,2.40,275.00,35.00,2735.00,1395.00,215.00,345.00
"4620638.04","462","Montréal","0638.04",3000.00,2440.00,975.00,34.40,714.00,741.00,4.90,349103.00,560.00,2440.00,23.90,185.00,43989.00,445.00,42867.00,38449.00,26.60,25.80,24805.00,23534.00,6331.00,3.00,3003.00,7693.50,37.80,71.00,12.20,2630.00,40.00,2.10,600.00,100.00,4115.00,2110.00,230.00,560.00
"4620639.00","462","Montréal","0639.00",1730.00,965.00,395.00,29.90,742.00,764.00,13.90,299890.00,760.00,970.00,13.20,155.00,50816.00,165.00,54368.00,46944.00,19.80,16.60,31480.00,28560.00,4135.00,4.40,1699.00,3088.10,45.40,60.80,25.20,870.00,200.00,2.10,375.00,105.00,2405.00,1165.00,210.00,210.00
"4620640.00","462","Montréal","0640.00",1710.00,855.00,610.00,47.40,824.00,929.00,14.60,300124.00,860.00,855.00,24.00,100.00,52160.00,210.00,52535.00,46157.00,19.20,16.90,28442.00,26347.00,3958.00,6.40,1713.00,4968.60,43.20,63.50,20.80,670.00,210.00,2.20,175.00,20.00,2685.00,1190.00,215.00,255.00
"4620641.01","462","Montréal","0641.01",3660.00,2310.00,975.00,30.70,810.00,841.00,2.80,309817.00,1345.00,2315.00,19.30,165.00,54144.00,430.00,51857.00,45715.00,17.70,16.50,30498.00,27927.00,8489.00,12.20,3659.00,6244.20,43.40,64.40,22.50,2255.00,575.00,2.10,640.00,70.00,5245.00,2260.00,285.00,570.00
"4620641.02","462","Montréal","0641.02",1520.00,450.00,350.00,33.30,949.00,881.00,0.00,299568.00,1070.00,455.00,18.30,55.00,63360.00,110.00,69248.00,57888.00,10.50,9.90,38195.00,33109.00,3431.00,16.80,1547.00,2677.50,39.90,70.80,15.00,105.00,705.00,2.20,195.00,40.00,2250.00,1040.00,115.00,240.00
"4620642.00","462","Montréal","0642.00",3045.00,1375.00,660.00,27.30,732.00,734.00,21.50,301041.00,1665.00,1375.00,16.80,160.00,43477.00,395.00,55445.00,48841.00,20.10,18.10,29051.00,26675.00,7369.00,0.60,3041.00,765.10,40.30,66.70,16.20,1675.00,95.00,2.40,395.00,40.00,4830.00,2430.00,465.00,465.00
"4620643.01","462","Montréal","0643.01",1865.00,350.00,415.00,42.90,1328.00,1278.00,0.00,500277.00,1520.00,350.00,17.80,25.00,72064.00,135.00,105165.00,85333.00,7.40,7.30,46293.00,39435.00,5540.00,51.10,1872.00,1744.90,35.90,66.90,9.30,250.00,415.00,2.90,150.00,30.00,3915.00,1640.00,270.00,355.00
"4620643.02","462","Montréal","0643.02",3570.00,1885.00,1260.00,47.20,1031.00,1150.00,18.00,299744.00,1690.00,1885.00,22.30,70.00,58112.00,245.00,56128.00,47680.00,20.40,17.80,33739.00,30109.00,6778.00,61.60,3570.00,1874.10,50.50,55.00,34.90,1050.00,2330.00,1.80,540.00,40.00,4275.00,2000.00,385.00,235.00
"4620643.03","462","Montréal","0643.03",2435.00,1310.00,660.00,32.10,783.00,806.00,5.00,239771.00,1125.00,1315.00,21.80,135.00,53248.00,330.00,49883.00,44757.00,22.30,20.00,26042.00,24369.00,5563.00,5.90,2436.00,3589.50,40.30,67.50,16.40,1805.00,0.00,2.30,530.00,60.00,3235.00,2260.00,495.00,465.00
"4620644.00","462","Montréal","0644.00",500.00,150.00,95.00,30.00,771.00,790.00,0.00,296658.00,345.00,150.00,15.90,55.00,68096.00,50.00,63104.00,54976.00,11.50,10.60,30528.00,27366.00,1214.00,-1.90,499.00,817.20,43.20,68.30,18.50,180.00,0.00,2.40,60.00,30.00,660.00,435.00,20.00,110.00
"4620645.00","462","Montréal","0645.00",2330.00,1590.00,840.00,44.80,731.00,839.00,36.60,275184.00,745.00,1585.00,16.80,160.00,48000.00,230.00,39808.00,35952.00,29.30,26.70,22548.00,21751.00,6415.00,-2.70,2331.00,4199.90,55.80,43.70,45.40,1185.00,625.00,2.10,395.00,50.00,2950.00,1820.00,380.00,435.00
"4620646.01","462","Montréal","0646.01",1440.00,935.00,515.00,39.40,743.00,770.00,13.80,200564.00,505.00,935.00,29.00,165.00,45184.00,235.00,40224.00,37299.00,35.50,33.00,20528.00,20032.00,3618.00,2.70,1443.00,6964.40,39.40,65.10,16.30,1010.00,60.00,2.40,525.00,30.00,1760.00,1840.00,695.00,360.00
"4620646.02","462","Montréal","0646.02",1575.00,775.00,465.00,31.60,797.00,841.00,5.20,300990.00,805.00,775.00,27.50,135.00,47744.00,240.00,51883.00,46976.00,21.70,20.80,24960.00,23693.00,3817.00,4.50,1570.00,6066.40,41.40,61.50,19.90,800.00,195.00,2.40,330.00,20.00,2010.00,1660.00,235.00,360.00
"4620646.03","462","Montréal","0646.03",1685.00,1175.00,725.00,54.00,976.00,983.00,0.00,279530.00,510.00,1175.00,18.80,135.00,48256.00,150.00,44032.00,39680.00,24.40,24.40,25808.00,24559.00,3496.00,9.10,1692.00,7030.00,47.40,56.90,29.20,315.00,860.00,2.00,365.00,60.00,2115.00,1405.00,280.00,265.00
"4620647.01","462","Montréal","0647.01",1915.00,820.00,550.00,35.40,993.00,955.00,3.70,300150.00,1095.00,820.00,23.70,115.00,53056.00,70.00,53210.00,46025.00,15.50,17.80,35140.00,31303.00,3001.00,1.80,1881.00,9718.30,63.50,37.30,58.80,105.00,1775.00,1.60,60.00,10.00,2395.00,685.00,85.00,60.00
"4620647.02","462","Montréal","0647.02",3135.00,1400.00,1085.00,44.60,810.00,910.00,5.70,295670.00,1740.00,1395.00,26.50,225.00,47701.00,310.00,51315.00,45924.00,19.70,19.70,27018.00,25071.00,7426.00,8.10,3171.00,4596.40,48.00,56.00,30.80,1225.00,775.00,2.20,485.00,90.00,3790.00,3015.00,555.00,580.00
"4620648.00","462","Montréal","0648.00",1875.00,570.00,535.00,39.50,780.00,809.00,7.00,300058.00,1305.00,565.00,23.80,160.00,52800.00,245.00,55936.00,51792.00,18.10,16.30,22549.00,21696.00,5229.00,2.70,1871.00,4617.60,42.60,63.10,20.70,515.00,0.00,2.80,285.00,75.00,2340.00,2690.00,395.00,510.00
"4620649.01","462","Montréal","0649.01",945.00,305.00,235.00,37.70,791.00,844.00,0.00,348823.00,635.00,305.00,18.80,50.00,53760.00,120.00,61440.00,55125.00,15.40,14.70,25550.00,24272.00,2628.00,-1.10,960.00,1797.00,42.90,64.40,20.30,335.00,0.00,2.70,145.00,20.00,1270.00,1405.00,175.00,245.00
"4620649.02","462","Montréal","0649.02",1980.00,635.00,490.00,43.80,743.00,743.00,11.00,300945.00,1350.00,640.00,15.20,155.00,51584.00,290.00,54421.00,50214.00,18.60,16.10,22450.00,21584.00,5437.00,0.40,1969.00,4199.80,43.10,62.80,22.10,630.00,0.00,2.80,225.00,90.00,2490.00,2785.00,430.00,440.00
"4620650.01","462","Montréal","0650.01",1550.00,570.00,445.00,40.40,800.00,823.00,0.00,375242.00,970.00,570.00,21.60,60.00,52352.00,210.00,56555.00,51255.00,19.10,17.00,22828.00,21801.00,4483.00,1.60,1601.00,5851.00,43.50,61.30,23.00,740.00,5.00,2.80,185.00,40.00,2220.00,1990.00,305.00,310.00
"4620650.02","462","Montréal","0650.02",1505.00,760.00,535.00,39.70,762.00,812.00,2.00,376495.00,750.00,760.00,32.00,110.00,44331.00,195.00,49488.00,46048.00,25.80,23.80,20999.00,20518.00,4080.00,3.70,1453.00,5595.90,40.20,63.10,18.30,1025.00,0.00,2.80,500.00,85.00,1875.00,2300.00,480.00,365.00
"4620650.04","462","Montréal","0650.04",2665.00,1390.00,735.00,31.40,986.00,1015.00,1.40,300196.00,1280.00,1390.00,23.00,50.00,53333.00,330.00,67398.00,58135.00,13.60,12.30,34229.00,30684.00,6851.00,19.10,2656.00,3847.40,35.20,70.10,9.10,1830.00,0.00,2.50,450.00,145.00,4335.00,2555.00,475.00,570.00
"4620650.05","462","Montréal","0650.05",1450.00,545.00,425.00,44.00,922.00,908.00,0.00,380369.00,905.00,545.00,21.00,90.00,47040.00,175.00,61696.00,55333.00,14.90,12.90,26976.00,25317.00,4276.00,-1.80,1466.00,4920.00,41.50,63.00,18.80,700.00,0.00,2.70,110.00,40.00,2155.00,1560.00,170.00,300.00
"4620651.01","462","Montréal","0651.01",2245.00,420.00,445.00,48.20,762.00,862.00,0.00,309562.00,1830.00,415.00,13.70,120.00,63744.00,255.00,72928.00,63275.00,11.50,9.80,28411.00,26293.00,6389.00,2.60,2247.00,2960.30,41.60,67.70,16.70,455.00,0.00,2.80,220.00,35.00,3400.00,2870.00,370.00,485.00
"4620651.02","462","Montréal","0651.02",2420.00,140.00,505.00,25.00,1037.00,974.00,0.00,330659.00,2280.00,140.00,20.60,40.00,69888.00,215.00,88299.00,74291.00,6.70,6.00,33990.00,30192.00,7658.00,14.90,2421.00,1512.00,35.80,69.50,8.60,445.00,0.00,3.20,235.00,30.00,4450.00,3175.00,600.00,760.00
"4620652.01","462","Montréal","0652.01",2850.00,395.00,605.00,31.60,796.00,880.00,0.00,375788.00,2460.00,390.00,19.50,125.00,67482.00,285.00,90937.00,75398.00,7.70,7.10,40006.00,34594.00,8413.00,5.80,2853.00,2801.60,40.40,64.80,16.10,525.00,35.00,2.80,130.00,30.00,5805.00,2130.00,290.00,480.00
"4620652.04","462","Montréal","0652.04",1535.00,220.00,265.00,50.00,737.00,766.00,0.00,300496.00,1315.00,225.00,11.80,60.00,67243.00,170.00,85632.00,72480.00,7.10,6.00,36425.00,31808.00,4266.00,1.50,1531.00,3356.90,40.70,66.60,15.90,50.00,60.00,2.80,95.00,15.00,3205.00,1085.00,60.00,240.00
"4620652.06","462","Montréal","0652.06",1455.00,150.00,205.00,41.90,961.00,1002.00,0.00,341247.00,1310.00,155.00,10.80,80.00,70272.00,175.00,97975.00,80512.00,6.30,5.50,46059.00,39339.00,4035.00,3.70,1459.00,1828.40,36.80,70.10,7.90,115.00,20.00,2.80,70.00,10.00,3115.00,940.00,50.00,175.00
"4620652.07","462","Montréal","0652.07",3005.00,280.00,515.00,21.80,949.00,999.00,0.00,375756.00,2750.00,280.00,16.50,100.00,68992.00,290.00,100224.00,82364.00,5.30,4.70,43344.00,36998.00,8884.00,11.40,3022.00,924.60,36.50,67.10,9.90,370.00,90.00,2.90,175.00,10.00,6575.00,2290.00,230.00,450.00
"4620652.08","462","Montréal","0652.08",1595.00,290.00,255.00,34.50,892.00,903.00,8.60,401083.00,1305.00,290.00,12.30,30.00,64000.00,140.00,101504.00,83665.00,7.10,5.90,38970.00,34409.00,5112.00,5.60,1597.00,3442.20,34.60,69.90,6.50,335.00,0.00,3.20,220.00,20.00,3415.00,1630.00,350.00,330.00
"4620652.09","462","Montréal","0652.09",1295.00,270.00,275.00,27.30,996.00,942.00,0.00,424635.00,1020.00,275.00,19.20,10.00,72192.00,125.00,88224.00,76032.00,8.10,7.40,32201.00,29355.00,4265.00,0.00,1293.00,4110.40,34.60,70.00,7.20,310.00,0.00,3.30,130.00,35.00,2500.00,1800.00,480.00,390.00
"4620653.00","462","Montréal","0653.00",345.00,25.00,35.00,0.00,0.00,1058.00,0.00,500833.00,320.00,25.00,7.80,20.00,80384.00,30.00,118016.00,94336.00,2.60,2.60,47744.00,40320.00,952.00,-6.80,361.00,1552.80,44.40,63.90,20.40,0.00,0.00,2.60,0.00,0.00,810.00,160.00,10.00,35.00
"4620654.00","462","Montréal","0654.00",255.00,20.00,35.00,0.00,0.00,0.00,0.00,752741.00,240.00,20.00,12.50,30.00,0.00,15.00,173568.00,130816.00,5.40,5.90,61568.00,51200.00,744.00,-2.90,266.00,438.20,43.00,61.70,20.10,0.00,0.00,2.80,10.00,10.00,495.00,140.00,0.00,20.00
"4620655.01","462","Montréal","0655.01",1730.00,385.00,400.00,41.00,764.00,809.00,0.00,234643.00,1345.00,390.00,18.20,135.00,54357.00,235.00,64683.00,56137.00,11.90,10.90,31019.00,27922.00,4206.00,-0.50,1706.00,2854.80,41.90,70.20,14.70,270.00,10.00,2.40,60.00,0.00,3655.00,485.00,100.00,75.00
"4620655.02","462","Montréal","0655.02",2485.00,475.00,450.00,34.00,725.00,772.00,17.00,250439.00,2020.00,475.00,14.60,195.00,60672.00,320.00,72064.00,61909.00,9.50,8.00,33926.00,30197.00,6656.00,2.10,2489.00,2680.50,39.60,68.80,12.70,280.00,0.00,2.60,120.00,25.00,4990.00,1550.00,210.00,320.00
"4620656.01","462","Montréal","0656.01",2470.00,415.00,440.00,32.90,983.00,968.00,0.00,259555.00,2060.00,410.00,15.10,105.00,64640.00,290.00,76629.00,65152.00,7.60,6.90,35627.00,31378.00,7171.00,3.40,2472.00,1165.50,43.00,63.10,20.60,165.00,55.00,2.60,55.00,0.00,5215.00,1330.00,210.00,285.00
"4620656.03","462","Montréal","0656.03",1460.00,130.00,220.00,30.80,851.00,844.00,0.00,250777.00,1335.00,125.00,13.20,110.00,70400.00,170.00,76715.00,65690.00,7.00,5.50,34680.00,30820.00,3975.00,0.40,1441.00,1047.10,40.00,69.30,13.50,40.00,0.00,2.70,70.00,15.00,3055.00,880.00,200.00,140.00
"4620656.04","462","Montréal","0656.04",2295.00,170.00,405.00,30.30,989.00,958.00,0.00,359075.00,2125.00,170.00,16.90,45.00,75648.00,225.00,101216.00,83947.00,4.50,3.90,41728.00,35961.00,7212.00,14.50,2295.00,3519.90,34.50,67.50,7.60,140.00,0.00,3.10,195.00,0.00,5055.00,2150.00,615.00,505.00
